round,client_id,n_samples,loss_before,loss_after,train_time_sec,is_malicious,raw_trust,smoothed_trust,agg_weight,accepted
9,3,15290,0.6213777342600476,0.12420329659144187,0.4189739227294922,False,0.8606680631637573,0.8630305910110474,0.1366977349192037,True
9,4,55738,0.5056771415600997,0.4320424300662548,1.693673849105835,False,0.9593884348869324,0.9607435059547424,0.15217474614485205,True
9,5,10488,0.3247369547594057,0.1729143681040163,0.2830209732055664,False,0.8889079093933105,0.8940540695190431,0.14161162706338531,True
9,6,13190,0.6870246840481328,0.17512774412337354,0.43059420585632324,True,0.1908581405878067,0.06296361635267733,0.0,False
9,7,8716,0.6497845792234245,0.07250816578036084,0.2881917953491211,False,0.8514487743377686,0.8516895771026611,0.13490140124446406,True
9,8,12775,0.39566333071359683,0.3147907397611734,0.31415319442749023,False,0.9258368611335754,0.929180657863617,0.14717542180270887,True
9,9,18828,0.5901215574608148,0.4779923648838787,0.5062222480773926,True,0.11087322235107422,0.035882900598049154,0.0,False
10,0,17400,0.4543688001440859,0.22399417396934554,0.4606146812438965,True,0.18100330233573914,0.059374490076303466,0.0,False
10,1,10838,0.613898955944126,0.3568245552192867,0.3224318027496338,False,0.9013918042182922,0.9054955077171326,0.14447601385072983,True
10,2,26950,0.5116444470975307,0.16609410366454683,0.8011617660522461,False,0.8944747447967529,0.8969696998596192,0.14311568160875524,True
10,3,15290,0.632326079670162,0.12417618827425318,0.3849780559539795,False,0.853509783744812,0.8566162252426147,0.13667709731098238,True
10,4,55738,0.49976897105371965,0.43024014938253646,1.6190650463104248,False,0.9582481384277344,0.95908682346344,0.15302675718413694,True
10,5,10488,0.30466524055220534,0.17132360418273873,0.3580210208892822,False,0.8942147493362427,0.8934347867965698,0.14255166981156167,True
10,6,13190,0.7209217494956647,0.1736547649448979,0.40415382385253906,True,0.19501279294490814,0.06581047847330569,0.0,False
10,7,8716,0.7189525856836064,0.07304661002688831,0.23480629920959473,False,0.8194340467453003,0.8310287523269653,0.1325944971656911,True
10,8,12775,0.38259481936051654,0.3118894226117143,0.41896939277648926,False,0.9221042394638062,0.9248134613037109,0.1475582830681428,True
10,9,18828,0.5997724987302131,0.4751395323118486,0.6424853801727295,True,0.11657238006591797,0.03864666607379912,0.0,False
11,0,17400,0.43487558479966787,0.22189755564448477,0.48827457427978516,True,0.16496704518795013,0.05772984802424906,0.0,False
11,1,10838,0.6214647773865691,0.3536929062678159,0.2970433235168457,False,0.891576886177063,0.8968318462371826,0.14370678446565135,True
11,2,26950,0.5212096973385572,0.16954967999391962,0.8085968494415283,False,0.8805042505264282,0.8869317197799682,0.1421204053189486,True
11,3,15290,0.6070010380779239,0.12395076603574484,0.49720263481140137,False,0.853469967842102,0.8546312189102172,0.13694462890545772,True
11,4,55738,0.49938589234822467,0.42638360327747643,1.7659492492675781,False,0.9555236101150513,0.9567958688735962,0.15331531577824878,True
11,5,10488,0.3182102518168958,0.17057333966187171,0.32454395294189453,False,0.8704172372817993,0.8790871477127075,0.1408634046537459,True
11,6,13190,0.6788466360281596,0.17252590476879123,0.37073302268981934,True,0.18787838518619537,0.06519311954200266,0.0,False
11,7,8716,0.6503596547178961,0.07180618947459887,0.21906828880310059,False,0.8534514904022217,0.844966869354248,0.13539603024176455,True
11,8,12775,0.38779007165865886,0.31234065839689074,0.4394207000732422,False,0.9200379848480225,0.921461706161499,0.14765343063618314,True
11,9,18828,0.5809183708606365,0.47397861507051886,0.5944552421569824,True,0.12477660924196243,0.04135998695164918,0.0,False
12,0,17400,0.430083618068147,0.22003329714139302,0.4338803291320801,True,0.18661350011825562,0.06191860671639441,0.0,False
12,1,10838,0.6103737853642077,0.3508729207920487,0.2983572483062744,False,0.897753894329071,0.8968534779548645,0.1446282430684883,True
12,2,26950,0.5106769399098873,0.16579935277326652,0.817441463470459,False,0.8831731081008911,0.8843408441543579,0.14261043270457763,True
12,3,15290,0.6134892188777636,0.12435039049702738,0.4089522361755371,False,0.8341052532196045,0.8418575096130372,0.13575949195959314,True
12,4,55738,0.49269890174605996,0.4259309887548126,1.7801926136016846,False,0.9554027318954468,0.9558870077133178,0.1541480987650574,True
12,5,10488,0.31712588665596314,0.1696372373607848,0.3189675807952881,False,0.8669905662536621,0.8721688365936279,0.1406475523552266,True
12,6,13190,0.6796430441174569,0.17212972540219143,0.4156060218811035,True,0.20500391721725464,0.06835825690865516,0.0,False
