seed,scenario,round_idx,client_id,n_samples,loss_before,loss_after,train_time_sec,is_malicious,raw_trust,smoothed_trust,agg_weight,accepted
7,fedprox,8,7,14152,1.5733419831962219,0.16226655127740702,1.0088064670562744,True,1.0,1.0,0.1,True
7,fedprox,8,8,36467,1.5991977620210465,0.322815717837369,1.485015869140625,False,1.0,1.0,0.1,True
7,fedprox,8,9,23150,0.9373414382254845,0.3617052279924471,1.3822910785675049,False,1.0,1.0,0.1,True
7,fedprox,9,0,27932,0.977196705302075,0.29551176335243823,1.8794538974761963,False,1.0,1.0,0.1,True
7,fedprox,9,1,15602,1.1179902036134104,0.49668863249152095,1.0411953926086426,False,1.0,1.0,0.1,True
7,fedprox,9,2,8030,0.2020212199255954,0.10190209408069162,0.5464053153991699,False,1.0,1.0,0.1,True
7,fedprox,9,3,9322,0.5180258657883176,0.37707139202208767,0.6306934356689453,False,1.0,1.0,0.1,True
7,fedprox,9,4,14763,0.17489849088605905,0.1384303375421513,0.9923789501190186,False,1.0,1.0,0.1,True
7,fedprox,9,5,23282,0.720633965204819,0.4270933118844276,1.5728628635406494,True,1.0,1.0,0.1,True
7,fedprox,9,6,17513,0.7964253195524829,0.5395919718782123,1.1826753616333008,True,1.0,1.0,0.1,True
7,fedprox,9,7,14152,1.5731002855866962,0.16296594924361374,0.9738662242889404,True,1.0,1.0,0.1,True
7,fedprox,9,8,36467,1.5912385561659281,0.32261175183151247,2.0417611598968506,False,1.0,1.0,0.1,True
7,fedprox,9,9,23150,0.9257258211819709,0.36092430585661406,1.5416464805603027,False,1.0,1.0,0.1,True
7,fedprox,10,0,27932,0.9461524025359025,0.28989308559926996,1.9825527667999268,False,1.0,1.0,0.1,True
7,fedprox,10,1,15602,1.0934798119236546,0.49564898293716086,1.1047050952911377,False,1.0,1.0,0.1,True
7,fedprox,10,2,8030,0.19925264745097082,0.10150187288319337,0.5670013427734375,False,1.0,1.0,0.1,True
7,fedprox,10,3,9322,0.5056387726341391,0.3737576814698856,0.6585421562194824,False,1.0,1.0,0.1,True
7,fedprox,10,4,14763,0.17371354297823935,0.14265510350241697,1.0327775478363037,False,1.0,1.0,0.1,True
7,fedprox,10,5,23282,0.7099303208248648,0.4218719609669932,1.5758466720581055,True,1.0,1.0,0.1,True
7,fedprox,10,6,17513,0.7849961129001592,0.5369804686613197,1.1806223392486572,True,1.0,1.0,0.1,True
7,fedprox,10,7,14152,1.522166560773057,0.1608090056174889,0.9457035064697266,True,1.0,1.0,0.1,True
7,fedprox,10,8,36467,1.5540498443681134,0.32025544057750954,1.5404019355773926,False,1.0,1.0,0.1,True
7,fedprox,10,9,23150,0.9070346661932268,0.3586481875914992,1.54441499710083,False,1.0,1.0,0.1,True
7,fedprox,11,0,27932,0.9447314958082098,0.2886000063286868,1.884401798248291,False,1.0,1.0,0.1,True
7,fedprox,11,1,15602,1.096307496155948,0.4935745881652392,1.0425527095794678,False,1.0,1.0,0.1,True
7,fedprox,11,2,8030,0.19675899813436482,0.10137350899289138,0.5381820201873779,False,1.0,1.0,0.1,True
7,fedprox,11,3,9322,0.5037511851086276,0.37073480314360335,0.6259818077087402,False,1.0,1.0,0.1,True
7,fedprox,11,4,14763,0.17138305426043626,0.1377819009614267,0.9890635013580322,False,1.0,1.0,0.1,True
7,fedprox,11,5,23282,0.7137454251132566,0.42073150094703815,1.5523853302001953,True,1.0,1.0,0.1,True
7,fedprox,11,6,17513,0.7876704944192271,0.5370577518504194,1.180525779724121,True,1.0,1.0,0.1,True
7,fedprox,11,7,14152,1.5224194408069565,0.16009900711767414,0.9635024070739746,True,1.0,1.0,0.1,True
7,fedprox,11,8,36467,1.5579383597086425,0.3189522281403923,1.6003479957580566,False,1.0,1.0,0.1,True
7,fedprox,11,9,23150,0.911886145048986,0.3587182557763085,1.6271157264709473,False,1.0,1.0,0.1,True
7,fedprox,12,0,27932,0.9297224101237712,0.2887464527002843,1.9507725238800049,False,1.0,1.0,0.1,True
7,fedprox,12,1,15602,1.0713210024293944,0.4915418934553132,1.0296504497528076,False,1.0,1.0,0.1,True
7,fedprox,12,2,8030,0.1939428890107726,0.10134314937542563,0.5333974361419678,False,1.0,1.0,0.1,True
7,fedprox,12,3,9322,0.4975943126038558,0.368497158063632,0.6252939701080322,False,1.0,1.0,0.1,True
7,fedprox,12,4,14763,0.17135252915451474,0.13727076075583028,0.989469051361084,False,1.0,1.0,0.1,True
7,fedprox,12,5,23282,0.7018774280422343,0.4208754592796503,1.5931649208068848,True,1.0,1.0,0.1,True
7,fedprox,12,6,17513,0.7754354387383904,0.536694121220897,1.187093734741211,True,1.0,1.0,0.1,True
7,fedprox,12,7,14152,1.495485574529291,0.16256524842714712,0.9552261829376221,True,1.0,1.0,0.1,True
7,fedprox,12,8,36467,1.5181537250523558,0.32397499195650103,1.5212271213531494,False,1.0,1.0,0.1,True
7,fedprox,12,9,23150,0.8928873012596279,0.3591935367125929,1.322617769241333,False,1.0,1.0,0.1,True
7,fedprox,13,0,27932,0.934621669126926,0.28642372030951,1.8935484886169434,False,1.0,1.0,0.1,True
7,fedprox,13,1,15602,1.1092691941072415,0.49331704432682233,1.0426414012908936,False,1.0,1.0,0.1,True
7,fedprox,13,2,8030,0.19367018537978603,0.09945711593328051,0.5465803146362305,False,1.0,1.0,0.1,True
7,fedprox,13,3,9322,0.49690242558941516,0.36624386043437074,0.6267969608306885,False,1.0,1.0,0.1,True
7,fedprox,13,4,14763,0.1679565212207056,0.13552668318732808,1.0417945384979248,False,1.0,1.0,0.1,True
7,fedprox,13,5,23282,0.7227980017139785,0.42145959420943935,1.1402037143707275,True,1.0,1.0,0.1,True
7,fedprox,13,6,17513,0.7938289556396836,0.5350169457513506,1.2354497909545898,True,1.0,1.0,0.1,True
7,fedprox,13,7,14152,1.51113233315601,0.1586486129790393,1.0129978656768799,True,1.0,1.0,0.1,True
7,fedprox,13,8,36467,1.583056182753714,0.32005213204110644,1.732872486114502,False,1.0,1.0,0.1,True
7,fedprox,13,9,23150,0.9233981237504189,0.3562662456514511,1.0030827522277832,False,1.0,1.0,0.1,True
7,fedprox,14,0,27932,0.9145888286624992,0.28398893728103264,1.8790223598480225,False,1.0,1.0,0.1,True
7,fedprox,14,1,15602,1.0848881113209827,0.48798724050828085,1.0463900566101074,False,1.0,1.0,0.1,True
7,fedprox,14,2,8030,0.1923615875012551,0.0984595107408716,0.5605406761169434,False,1.0,1.0,0.1,True
7,fedprox,14,3,9322,0.4888975765604851,0.36425587197941944,0.6300053596496582,False,1.0,1.0,0.1,True
7,fedprox,14,4,14763,0.16787633453754763,0.13745651731305045,0.9935464859008789,False,1.0,1.0,0.1,True
7,fedprox,14,5,23282,0.7082832466233955,0.4191313226084131,1.5730478763580322,True,1.0,1.0,0.1,True
7,fedprox,14,6,17513,0.7794266081085035,0.5310788942432986,1.1844007968902588,True,1.0,1.0,0.1,True
7,fedprox,14,7,14152,1.4784539399543275,0.15798813185495061,0.9549553394317627,True,1.0,1.0,0.1,True
7,fedprox,14,8,36467,1.546657266466972,0.31696662897405553,1.8077735900878906,False,1.0,1.0,0.1,True
7,fedprox,14,9,23150,0.9031200515219768,0.3535730272415647,1.547806978225708,False,1.0,1.0,0.1,True
7,fedprox,15,0,27932,0.9206141477308556,0.28620621261121415,1.9708878993988037,False,1.0,1.0,0.1,True
7,fedprox,15,1,15602,1.057342568967086,0.4894749491799414,1.1134958267211914,False,1.0,1.0,0.1,True
7,fedprox,15,2,8030,0.19001957717007154,0.09775330925158517,0.5639336109161377,False,1.0,1.0,0.1,True
7,fedprox,15,3,9322,0.49013145575833356,0.36102884097356086,0.6786482334136963,False,1.0,1.0,0.1,True
7,fedprox,15,4,14763,0.16879571438711816,0.13524608140377173,1.042447566986084,False,1.0,1.0,0.1,True
7,fedprox,15,5,23282,0.6923345595319168,0.4181861973932217,1.5962703227996826,True,1.0,1.0,0.1,True
7,fedprox,15,6,17513,0.7638460695386199,0.5309084064444652,1.1805224418640137,True,1.0,1.0,0.1,True
7,fedprox,15,7,14152,1.4814770809333158,0.1574717409584467,0.9510846138000488,True,1.0,1.0,0.1,True
7,fedprox,15,8,36467,1.4988182758021191,0.31767301120900454,1.8046658039093018,False,1.0,1.0,0.1,True
7,fedprox,15,9,23150,0.881642780087679,0.35463665202420935,1.5403151512145996,False,1.0,1.0,0.1,True
7,fedprox,16,0,27932,0.932884870636656,0.2831963170813265,1.905249834060669,False,1.0,1.0,0.1,True
7,fedprox,16,1,15602,1.037459306863008,0.48349469100920117,1.0503056049346924,False,1.0,1.0,0.1,True
7,fedprox,16,2,8030,0.18650595053269586,0.09956195595329755,0.5394237041473389,False,1.0,1.0,0.1,True
7,fedprox,16,3,9322,0.49430225848691245,0.3604208385386812,0.6295244693756104,False,1.0,1.0,0.1,True
7,fedprox,16,4,14763,0.17002229781838152,0.13478684674564645,0.9910345077514648,False,1.0,1.0,0.1,True
7,fedprox,16,5,23282,0.6875416695247267,0.42093715742684834,1.5717065334320068,True,1.0,1.0,0.1,True
7,fedprox,16,6,17513,0.7595913248420721,0.5292911254508106,1.1913301944732666,True,1.0,1.0,0.1,True
7,fedprox,16,7,14152,1.4941258612428432,0.1581111432739137,1.0239157676696777,True,1.0,1.0,0.1,True
7,fedprox,16,8,36467,1.4584780602124712,0.3151804238682853,1.8824677467346191,False,1.0,1.0,0.1,True
7,fedprox,16,9,23150,0.8704594019319275,0.352198122369033,1.612412929534912,False,1.0,1.0,0.1,True
7,fedprox,17,0,27932,0.9138455938323254,0.2807794697886805,1.8928794860839844,False,1.0,1.0,0.1,True
7,fedprox,17,1,15602,1.017469349869886,0.4842204404456419,1.0387330055236816,False,1.0,1.0,0.1,True
7,fedprox,17,2,8030,0.18518773810392894,0.09867466066130072,0.5401191711425781,False,1.0,1.0,0.1,True
7,fedprox,17,3,9322,0.48736883845356904,0.3568617587397984,0.628875732421875,False,1.0,1.0,0.1,True
7,fedprox,17,4,14763,0.17081581473790605,0.13390594249167176,0.9980542659759521,False,1.0,1.0,0.1,True
7,fedprox,17,5,23282,0.6784404658972218,0.42029971651846204,1.5852422714233398,True,1.0,1.0,0.1,True
7,fedprox,17,6,17513,0.7502202116931886,0.5293766559344509,1.1862258911132812,True,1.0,1.0,0.1,True
7,fedprox,17,7,14152,1.4621502289063113,0.15785028732399134,0.9521067142486572,True,1.0,1.0,0.1,True
7,fedprox,17,8,36467,1.42742703244191,0.31611047175310625,2.1177682876586914,False,1.0,1.0,0.1,True
7,fedprox,17,9,23150,0.8546798449922072,0.3515549691500983,1.5539186000823975,False,1.0,1.0,0.1,True
7,fedprox,18,0,27932,0.8821500295829964,0.27947877572171076,1.890058994293213,False,1.0,1.0,0.1,True
7,fedprox,18,1,15602,0.9984569291994521,0.482413787281585,1.0632805824279785,False,1.0,1.0,0.1,True
7,fedprox,18,2,8030,0.18687853868099702,0.09772258209039088,0.5703506469726562,False,1.0,1.0,0.1,True
7,fedprox,18,3,9322,0.4760800772049836,0.3562426240153641,0.6645419597625732,False,1.0,1.0,0.1,True
7,fedprox,18,4,14763,0.17172445521775054,0.13380476550173165,1.046621561050415,False,1.0,1.0,0.1,True
7,fedprox,18,5,23282,0.663123725277996,0.4180807153308794,1.6416113376617432,True,1.0,1.0,0.1,True
7,fedprox,18,6,17513,0.7344457840025067,0.5266106449876338,1.241016149520874,True,1.0,1.0,0.1,True
7,fedprox,18,7,14152,1.4135538374656604,0.1567874784824065,0.9581606388092041,True,1.0,1.0,0.1,True
7,fedprox,18,8,36467,1.4044665931383709,0.31794277546004823,2.1069788932800293,False,1.0,1.0,0.1,True
7,fedprox,18,9,23150,0.8343972902576042,0.35000195774995996,1.5417060852050781,False,1.0,1.0,0.1,True
7,fedprox,19,0,27932,0.8814689036547821,0.2803394431569729,1.923069953918457,False,1.0,1.0,0.1,True
7,fedprox,19,1,15602,0.9956081821404731,0.48371113397237386,1.0383875370025635,False,1.0,1.0,0.1,True
7,fedprox,19,2,8030,0.18455590112865491,0.09814144223371746,0.5399661064147949,False,1.0,1.0,0.1,True
7,fedprox,19,3,9322,0.4746367813588928,0.35346009789286087,0.6313743591308594,False,1.0,1.0,0.1,True
7,fedprox,19,4,14763,0.17158112862742722,0.13369547000125456,1.000398874282837,False,1.0,1.0,0.1,True
7,fedprox,19,5,23282,0.6690582231643345,0.4182008841420539,1.5684573650360107,True,1.0,1.0,0.1,True
7,fedprox,19,6,17513,0.740270690187452,0.5242722979558772,1.1906723976135254,True,1.0,1.0,0.1,True
7,fedprox,19,7,14152,1.410709616017921,0.1564352946338039,0.9624688625335693,True,1.0,1.0,0.1,True
7,fedprox,19,8,36467,1.3979193447327063,0.3176496060895126,2.241354465484619,False,1.0,1.0,0.1,True
7,fedprox,19,9,23150,0.8355276944261391,0.3539893389031388,1.1014704704284668,False,1.0,1.0,0.1,True
7,fedprox,20,0,27932,0.9021536097918509,0.27824475124881654,1.9788401126861572,False,1.0,1.0,0.1,True
7,fedprox,20,1,15602,1.0152685019988583,0.4817842422441219,0.9751427173614502,False,1.0,1.0,0.1,True
7,fedprox,20,2,8030,0.18359592199548244,0.09762815567728592,0.5580339431762695,False,1.0,1.0,0.1,True
7,fedprox,20,3,9322,0.4804887100942297,0.355167315928779,0.6185977458953857,False,1.0,1.0,0.1,True
7,fedprox,20,4,14763,0.1688972245592707,0.13323378642060962,0.989260196685791,False,1.0,1.0,0.1,True
7,fedprox,20,5,23282,0.6778482812170453,0.4144460127511576,1.5624899864196777,True,1.0,1.0,0.1,True
7,fedprox,20,6,17513,0.7487074290535979,0.5280733257812904,1.175990104675293,True,1.0,1.0,0.1,True
7,fedprox,20,7,14152,1.4466930900070207,0.15589767157054338,0.9575192928314209,True,1.0,1.0,0.1,True
7,fedprox,20,8,36467,1.4283137938456327,0.3167197603434974,1.5440492630004883,False,1.0,1.0,0.1,True
7,fedprox,20,9,23150,0.8523066630991695,0.3491644833154864,0.9876449108123779,False,1.0,1.0,0.1,True
7,fedprox,21,0,27932,0.8818909089783449,0.27923654888337923,1.9033162593841553,False,1.0,1.0,0.1,True
7,fedprox,21,1,15602,1.0384187331384245,0.48311562607524,1.044496774673462,False,1.0,1.0,0.1,True
7,fedprox,21,2,8030,0.1855787018539006,0.09683726145648125,0.5429115295410156,False,1.0,1.0,0.1,True
7,fedprox,21,3,9322,0.4728182499832259,0.3500365679214451,0.6398508548736572,False,1.0,1.0,0.1,True
7,fedprox,21,4,14763,0.16703973835394617,0.13279068362504529,0.9905381202697754,False,1.0,1.0,0.1,True
7,fedprox,21,5,23282,0.6887642726917855,0.41503907895131203,1.5668795108795166,True,1.0,1.0,0.1,True
7,fedprox,21,6,17513,0.7577385580846695,0.5275733248909612,1.264481782913208,True,1.0,1.0,0.1,True
7,fedprox,21,7,14152,1.4245676002373056,0.15774683212074875,1.0040099620819092,True,1.0,1.0,0.1,True
7,fedprox,21,8,36467,1.4735879298641463,0.31619667559702774,1.4929158687591553,False,1.0,1.0,0.1,True
7,fedprox,21,9,23150,0.8689397000957514,0.34542216732229064,1.6207149028778076,False,1.0,1.0,0.1,True
7,fedprox,22,0,27932,0.89638598218238,0.27688564222930717,1.8851652145385742,False,1.0,1.0,0.1,True
7,fedprox,22,1,15602,1.0214104729804485,0.4810272076468852,1.045630693435669,False,1.0,1.0,0.1,True
7,fedprox,22,2,8030,0.18078605848112855,0.09572418090489555,0.5334172248840332,False,1.0,1.0,0.1,True
7,fedprox,22,3,9322,0.476708355072204,0.35139685365371603,0.6290850639343262,False,1.0,1.0,0.1,True
7,fedprox,22,4,14763,0.16754698943721968,0.13467187614252127,1.0051097869873047,False,1.0,1.0,0.1,True
7,fedprox,22,5,23282,0.6886046438085676,0.417267325663626,1.5793805122375488,True,1.0,1.0,0.1,True
7,fedprox,22,6,17513,0.7585808351999251,0.5261255618486224,1.18449068069458,True,1.0,1.0,0.1,True
7,fedprox,22,7,14152,1.4407152594517287,0.15668237169308472,0.9598441123962402,True,1.0,1.0,0.1,True
7,fedprox,22,8,36467,1.437399643489442,0.31687130015459375,1.6283116340637207,False,1.0,1.0,0.1,True
7,fedprox,22,9,23150,0.8606737530669177,0.3476194442296904,1.5494530200958252,False,1.0,1.0,0.1,True
7,fedprox,23,0,27932,0.9144809726621946,0.2767085475855394,1.8952875137329102,False,1.0,1.0,0.1,True
7,fedprox,23,1,15602,1.0579724184077086,0.47915248299864466,1.1181817054748535,False,1.0,1.0,0.1,True
7,fedprox,23,2,8030,0.1824929451734607,0.09507122202167476,0.5696547031402588,False,1.0,1.0,0.1,True
7,fedprox,23,3,9322,0.481512137913085,0.35033333743367934,0.6650969982147217,False,1.0,1.0,0.1,True
7,fedprox,23,4,14763,0.16445720237355838,0.13201710961601126,1.0456523895263672,False,1.0,1.0,0.1,True
7,fedprox,23,5,23282,0.7027937971780661,0.41432578077165544,1.6497445106506348,True,1.0,1.0,0.1,True
7,fedprox,23,6,17513,0.7717232124112372,0.5241536849016657,1.2111124992370605,True,1.0,1.0,0.1,True
7,fedprox,23,7,14152,1.47714776605991,0.15490068253519307,0.9538791179656982,True,1.0,1.0,0.1,True
7,fedprox,23,8,36467,1.4979181877072891,0.3136216793307894,1.739253044128418,False,1.0,1.0,0.1,True
7,fedprox,23,9,23150,0.8879398528134076,0.34838207993857545,1.538595199584961,False,1.0,1.0,0.1,True
7,fedprox,24,0,27932,0.9064662577889803,0.2775149631513901,1.9272468090057373,False,1.0,1.0,0.1,True
7,fedprox,24,1,15602,1.0322842368436553,0.47997285507990906,1.0415840148925781,False,1.0,1.0,0.1,True
7,fedprox,24,2,8030,0.18134316927469238,0.09543204302545799,0.5359370708465576,False,1.0,1.0,0.1,True
7,fedprox,24,3,9322,0.4792486538423589,0.34640224333281067,0.6235568523406982,False,1.0,1.0,0.1,True
7,fedprox,24,4,14763,0.16616032787703452,0.1329407533617481,0.9994213581085205,False,1.0,1.0,0.1,True
7,fedprox,24,5,23282,0.6904628684088369,0.41571012026931237,1.5609478950500488,True,1.0,1.0,0.1,True
7,fedprox,24,6,17513,0.7598728119479536,0.5232991916165526,1.1871790885925293,True,1.0,1.0,0.1,True
7,fedprox,24,7,14152,1.4609759662567794,0.15413969499098507,0.8686134815216064,True,1.0,1.0,0.1,True
7,fedprox,24,8,36467,1.4538024414830157,0.3129665059171764,1.6399943828582764,False,1.0,1.0,0.1,True
7,fedprox,24,9,23150,0.8686329336866704,0.34736874938526113,1.0131549835205078,False,1.0,1.0,0.1,True
7,fedprox,25,0,27932,0.9116622852370918,0.2753571362801341,1.9921989440917969,False,1.0,1.0,0.1,True
7,fedprox,25,1,15602,1.0142409200164664,0.4770787306174821,1.095158338546753,False,1.0,1.0,0.1,True
7,fedprox,25,2,8030,0.1767207690817333,0.09488492481234213,0.5605993270874023,False,1.0,1.0,0.1,True
7,fedprox,25,3,9322,0.48079992390528076,0.34618329905282014,0.6189432144165039,False,1.0,1.0,0.1,True
7,fedprox,25,4,14763,0.16762261762775993,0.13340643493413587,0.9816007614135742,False,1.0,1.0,0.1,True
7,fedprox,25,5,23282,0.6935681219609289,0.41308667483930683,1.5513765811920166,True,1.0,1.0,0.1,True
7,fedprox,25,6,17513,0.7637039016991172,0.5229547399344058,1.179987907409668,True,1.0,1.0,0.1,True
7,fedprox,25,7,14152,1.4630858323343598,0.1540227669352795,0.9627275466918945,True,1.0,1.0,0.1,True
7,fedprox,25,8,36467,1.4165397712900414,0.3130302820600383,1.5499024391174316,False,1.0,1.0,0.1,True
7,fedprox,25,9,23150,0.8610303479600416,0.34514686138532075,1.5601749420166016,False,1.0,1.0,0.1,True
7,fedprox,26,0,27932,0.9029939895575527,0.27318082969637325,1.89939546585083,False,1.0,1.0,0.1,True
7,fedprox,26,1,15602,1.0181464118356047,0.4777757603607794,1.0466158390045166,False,1.0,1.0,0.1,True
7,fedprox,26,2,8030,0.177566667318641,0.09503906064134458,0.5567796230316162,False,1.0,1.0,0.1,True
7,fedprox,26,3,9322,0.4770559781330692,0.34561100601510564,0.6256392002105713,False,1.0,1.0,0.1,True
7,fedprox,26,4,14763,0.166863002030901,0.1336412402819321,0.9939336776733398,False,1.0,1.0,0.1,True
7,fedprox,26,5,23282,0.6950561062145373,0.4118360153163957,1.6114399433135986,True,1.0,1.0,0.1,True
7,fedprox,26,6,17513,0.7648917171743141,0.5251050790128271,1.2363777160644531,True,1.0,1.0,0.1,True
7,fedprox,26,7,14152,1.4534657337087369,0.1545581898913672,0.9980442523956299,True,1.0,1.0,0.1,True
7,fedprox,26,8,36467,1.4270043816706248,0.31362761777961545,1.643596887588501,False,1.0,1.0,0.1,True
7,fedprox,26,9,23150,0.8630850053657466,0.3458267162376552,1.2901594638824463,False,1.0,1.0,0.1,True
7,fedprox,27,0,27932,0.8868239262751721,0.27583503307030194,1.8857190608978271,False,1.0,1.0,0.1,True
7,fedprox,27,1,15602,1.0182723374935836,0.4772286932906376,1.042679786682129,False,1.0,1.0,0.1,True
7,fedprox,27,2,8030,0.17813060498363797,0.09460605119040716,0.541146993637085,False,1.0,1.0,0.1,True
7,fedprox,27,3,9322,0.47138574575564557,0.3451270512809725,0.641118049621582,False,1.0,1.0,0.1,True
7,fedprox,27,4,14763,0.16677890768148368,0.1322216901864849,1.0005333423614502,False,1.0,1.0,0.1,True
7,fedprox,27,5,23282,0.6945966111047911,0.4109266297190104,1.5664794445037842,True,1.0,1.0,0.1,True
7,fedprox,27,6,17513,0.7635621622146072,0.5195348959337234,1.1920347213745117,True,1.0,1.0,0.1,True
7,fedprox,27,7,14152,1.4318843085999,0.1555575872795133,0.9632234573364258,True,1.0,1.0,0.1,True
7,fedprox,27,8,36467,1.430049176090859,0.31511669453943153,1.9840049743652344,False,1.0,1.0,0.1,True
7,fedprox,27,9,23150,0.8623612294495749,0.34591168368094427,1.3166255950927734,False,1.0,1.0,0.1,True
7,fedprox,28,0,27932,0.8933064138481307,0.2735697427247326,1.9369299411773682,False,1.0,1.0,0.1,True
7,fedprox,28,1,15602,1.0117326351010392,0.47502529184843634,1.0975253582000732,False,1.0,1.0,0.1,True
7,fedprox,28,2,8030,0.1793416527592824,0.09432195791438834,0.569753885269165,False,1.0,1.0,0.1,True
7,fedprox,28,3,9322,0.47323226351974296,0.3445109998916408,0.6598680019378662,False,1.0,1.0,0.1,True
7,fedprox,28,4,14763,0.16586043701269257,0.13147703876255457,1.044414758682251,False,1.0,1.0,0.1,True
7,fedprox,28,5,23282,0.6792711641419621,0.41189728312584123,1.653834342956543,True,1.0,1.0,0.1,True
7,fedprox,28,6,17513,0.7486913537561182,0.5214669702293081,1.1827471256256104,True,1.0,1.0,0.1,True
7,fedprox,28,7,14152,1.4440814261385249,0.15482937821296058,0.953131914138794,True,1.0,1.0,0.1,True
7,fedprox,28,8,36467,1.4212636842567352,0.3127845154787779,1.5483317375183105,False,1.0,1.0,0.1,True
7,fedprox,28,9,23150,0.8526663778461596,0.34426482468650355,1.5192146301269531,False,1.0,1.0,0.1,True
7,fedprox,29,0,27932,0.8787903623186243,0.2730256027595269,1.8910348415374756,False,1.0,1.0,0.1,True
7,fedprox,29,1,15602,0.9986744453900595,0.4765895488834919,1.0641069412231445,False,1.0,1.0,0.1,True
7,fedprox,29,2,8030,0.17738974724210807,0.09366597870960924,0.546314001083374,False,1.0,1.0,0.1,True
7,fedprox,29,3,9322,0.46767876950539994,0.3429269997046961,0.6300828456878662,False,1.0,1.0,0.1,True
7,fedprox,29,4,14763,0.16620749371618482,0.1303369981757648,0.9942460060119629,False,1.0,1.0,0.1,True
7,fedprox,29,5,23282,0.6771745729944098,0.4130856866238914,1.565159559249878,True,1.0,1.0,0.1,True
7,fedprox,29,6,17513,0.7467248399934402,0.5213376943608895,1.184868574142456,True,1.0,1.0,0.1,True
7,fedprox,29,7,14152,1.4205267197537248,0.15335209603242916,0.9589591026306152,True,1.0,1.0,0.1,True
7,fedprox,29,8,36467,1.4001149757877271,0.31238926943725304,1.738459825515747,False,1.0,1.0,0.1,True
7,fedprox,29,9,23150,0.843460249962611,0.34359565242835305,1.6639478206634521,False,1.0,1.0,0.1,True
7,fedmedian,0,0,27932,1.9995178183118987,0.3179406919119847,1.0039396286010742,False,1.0,1.0,0.1,True
7,fedmedian,0,1,15602,2.1396340673175502,0.5626927881176053,0.5874617099761963,False,1.0,1.0,0.1,True
7,fedmedian,0,2,8030,2.1688772126716813,0.2205121026537932,0.29923057556152344,False,1.0,1.0,0.1,True
7,fedmedian,0,3,9322,2.079392471939575,0.5087752005900981,0.34231042861938477,False,1.0,1.0,0.1,True
7,fedmedian,0,4,14763,1.9760870067906768,0.1942435234920334,0.523390531539917,False,1.0,1.0,0.1,True
7,fedmedian,0,5,23282,1.9830952725063515,0.44117804957505263,0.8020896911621094,True,1.0,1.0,0.1,True
7,fedmedian,0,6,17513,2.0434382809281915,0.5840081149858022,0.616290807723999,True,1.0,1.0,0.1,True
7,fedmedian,0,7,14152,2.1186971641516807,0.19492873807220287,0.560929536819458,True,1.0,1.0,0.1,True
7,fedmedian,0,8,36467,2.227858598922609,0.32592432721205056,1.1777379512786865,False,1.0,1.0,0.1,True
7,fedmedian,0,9,23150,2.1814389049414684,0.4032578328876207,0.8088641166687012,False,1.0,1.0,0.1,True
7,fedmedian,1,0,27932,0.9167913651544898,0.3039710710379177,0.9621713161468506,False,1.0,1.0,0.1,True
7,fedmedian,1,1,15602,1.1377239565164092,0.5306472750049939,0.6054704189300537,False,1.0,1.0,0.1,True
7,fedmedian,1,2,8030,0.4058566917889145,0.12409538834693275,0.35466551780700684,False,1.0,1.0,0.1,True
7,fedmedian,1,3,9322,0.6323012658721565,0.42033962947287495,0.3442981243133545,False,1.0,1.0,0.1,True
7,fedmedian,1,4,14763,0.3878758436682456,0.15107089646570906,0.5190577507019043,False,1.0,1.0,0.1,True
7,fedmedian,1,5,23282,0.9191264913117145,0.42395325210759877,0.8044259548187256,True,1.0,1.0,0.1,True
7,fedmedian,1,6,17513,1.031399714935175,0.5439968106680374,0.6137385368347168,True,1.0,1.0,0.1,True
7,fedmedian,1,7,14152,1.3357825457140038,0.1711526591943576,0.5010702610015869,True,1.0,1.0,0.1,True
7,fedmedian,1,8,36467,1.57853732839487,0.32016882088466336,1.2101895809173584,False,1.0,1.0,0.1,True
7,fedmedian,1,9,23150,0.9632532311000783,0.3837407111915605,0.8351421356201172,False,1.0,1.0,0.1,True
7,fedmedian,2,0,27932,0.8616084183643493,0.29360953233703985,0.9664969444274902,False,1.0,1.0,0.1,True
7,fedmedian,2,1,15602,0.9611558327306893,0.5125343975402227,0.540236234664917,False,1.0,1.0,0.1,True
7,fedmedian,2,2,8030,0.2332271496170336,0.11211538302942943,0.32986950874328613,False,1.0,1.0,0.1,True
7,fedmedian,2,3,9322,0.5111753335200623,0.3962299071893342,0.34463977813720703,False,1.0,1.0,0.1,True
7,fedmedian,2,4,14763,0.24779136160044524,0.1428146962963904,0.5225784778594971,False,1.0,1.0,0.1,True
7,fedmedian,2,5,23282,0.7424283245463683,0.41765169382924816,0.7810969352722168,True,1.0,1.0,0.1,True
7,fedmedian,2,6,17513,0.8232815166853322,0.5351426397883517,0.6147799491882324,True,1.0,1.0,0.1,True
7,fedmedian,2,7,14152,1.3122013182610426,0.16515566342930932,0.5026636123657227,True,1.0,1.0,0.1,True
7,fedmedian,2,8,36467,1.3153370182838537,0.31459497378838575,1.262117862701416,False,1.0,1.0,0.1,True
7,fedmedian,2,9,23150,0.8222492047725949,0.3693816080103683,0.754443883895874,False,1.0,1.0,0.1,True
7,fedmedian,3,0,27932,0.8026802035622895,0.28995805302749267,1.0186543464660645,False,1.0,1.0,0.1,True
7,fedmedian,3,1,15602,0.8735298122401238,0.5016923394207464,0.5986161231994629,False,1.0,1.0,0.1,True
